관리건축물대장PK,건물명,대지면적,건축면적,연면적,용적률산정연면적,용적률,세대수,가구수,도로명주소,지번주소,juso,행정동코드,시도명,시군구명,읍면동명,법정동코드,동리명,생성일자,행정기관,총인구수,세대당_인구,남자_인구수,여자_인구수,남여_비율,총연령구간인구수,총0~9세,총10~19세,총20~29세,총30~39세,총40~49세,총50~59세,총60~69세,총70~79세,총80~89세,총90~99세,총100세이상,남 인구수,남연령구간인구수,남0~9세,남10~19세,남20~29세,남30~39세,남40~49세,남50~59세,남60~69세,남70~79세,남80~89세,남90~99세,남100세 이상,여_인구수,여연령구간인구수,여0~9세,여10~19세,여20~29세,여30~39세,여40~49세,여50~59세,여60~69세,여70~79세,여80~89세,여90~99세,여100세 이상
48121-100194388,도계휴먼시아아파트,0.0,399.9,5081.03,5031.38,0.0,73.0,0.0,경상남도 창원시 의창구 원이대로82번길 15-15,경상남도 창원시 의창구 도계동 469,경상남도창원시의창구도계동,4812151000,경상남도,창원시 의창구,의창동,4812110500,도계동,20120327,경상남도창원시의창구의창동,50728.0,2.41,25679.0,25049.0,1.03,50728.0,4234.0,4589.0,6949.0,7009.0,8009.0,9623.0,6751.0,2496.0,934.0,131.0,3.0,25679.0,25679.0,2111.0,2419.0,3814.0,3725.0,4028.0,4671.0,3359.0,1233.0,292.0,27.0,0.0,25049.0,25049.0,2123.0,2170.0,3135.0,3284.0,3981.0,4952.0,3392.0,1263.0,642.0,104.0,3.0
48121-100194388,도계휴먼시아아파트,0.0,399.9,5081.03,5031.38,0.0,73.0,0.0,경상남도 창원시 의창구 원이대로82번길 15-15,경상남도 창원시 의창구 도계동 469,경상남도창원시의창구도계동,4812153000,경상남도,창원시 의창구,명곡동,4812110500,도계동,20100701,경상남도창원시의창구명곡동,41657.0,2.31,21224.0,20433.0,1.04,41657.0,2282.0,3860.0,6401.0,4227.0,6324.0,9063.0,6238.0,2295.0,859.0,103.0,5.0,21224.0,21224.0,1187.0,2045.0,3540.0,2262.0,3139.0,4459.0,3156.0,1095.0,312.0,28.0,1.0,20433.0,20433.0,1095.0,1815.0,2861.0,1965.0,3185.0,4604.0,3082.0,1200.0,547.0,75.0,4.0
,,,,,,,,,경상남도 창원시 의창구 동읍 용정길 26,경상남도 창원시 의창구 동읍 송정리 21-1,경상남도창원시의창구동읍송정리,4812125000,경상남도,창원시 의창구,동읍,4812125027,송정리,20100701,경상남도창원시의창구동읍,19831.0,2.2,10098.0,9733.0,1.04,19831.0,1104.0,1820.0,2232.0,1766.0,3115.0,3871.0,3291.0,1675.0,851.0,104.0,2.0,10098.0,10098.0,543.0,997.0,1317.0,964.0,1603.0,1972.0,1651.0,776.0,266.0,9.0,0.0,9733.0,9733.0,561.0,823.0,915.0,802.0,1512.0,1899.0,1640.0,899.0,585.0,95.0,2.0
42780-100175260,철원동송주공아파트,0.0,426.29,3717.598,3717.598,0.0,58.0,0.0,강원도 철원군 동송읍 이평2로10번길 40,강원도 철원군 동송읍 이평리 1555,강원도철원군동송읍이평리,4278025900,강원도,철원군,동송읍,4278025921,이평리,19880423,강원도철원군동송읍,15174.0,2.12,7639.0,7535.0,1.01,15174.0,1113.0,1420.0,1721.0,1534.0,2028.0,2497.0,2409.0,1555.0,768.0,125.0,4.0,7639.0,7639.0,544.0,704.0,1037.0,806.0,1047.0,1333.0,1160.0,713.0,261.0,33.0,1.0,7535.0,7535.0,569.0,716.0,684.0,728.0,981.0,1164.0,1249.0,842.0,507.0,92.0,3.0
,,,,,,,,,충청북도 청주시 청원구 내수읍 청암로 35,충청북도 청주시 청원구 내수읍 마산리 210,충청북도청주시청원구내수읍마산리,4311425000,충청북도,청주시 청원구,내수읍,4311425022,마산리,20140701,충청북도청주시청원구내수읍,19206.0,2.16,9884.0,9322.0,1.06,19206.0,1412.0,1847.0,2263.0,1961.0,3041.0,3492.0,2784.0,1426.0,852.0,123.0,5.0,9884.0,9884.0,723.0,961.0,1355.0,1046.0,1617.0,1866.0,1411.0,632.0,250.0,22.0,1.0,9322.0,9322.0,689.0,886.0,908.0,915.0,1424.0,1626.0,1373.0,794.0,602.0,101.0,4.0
43113-100180306,가로수마을 휴먼시아,0.0,0.0,4471.567,0.0,0.0,0.0,0.0,충청북도 청주시 흥덕구 서현중로32번길 23,충청북도 청주시 흥덕구 가경동 2077,충청북도청주시흥덕구가경동,4311374700,충청북도,청주시 흥덕구,가경동,4311311300,가경동,19950101,충청북도청주시흥덕구가경동,54553.0,2.53,26644.0,27909.0,0.95,54553.0,4811.0,6640.0,7725.0,6946.0,9140.0,9992.0,6135.0,2093.0,931.0,136.0,4.0,26644.0,26644.0,2480.0,3408.0,4123.0,3378.0,4253.0,4723.0,2965.0,951.0,329.0,34.0,0.0,27909.0,27909.0,2331.0,3232.0,3602.0,3568.0,4887.0,5269.0,3170.0,1142.0,602.0,102.0,4.0
42110-100187100,춘천거두주공아파트,0.0,442.01300000000003,4756.035,4741.878,0.0,78.0,0.0,강원도 춘천시 동내면 거두택지길 88,강원도 춘천시 동내면 거두리 1137,강원도춘천시동내면거두리,4211039000,강원도,춘천시,동내면,4211039021,거두리,19950101,강원도춘천시동내면,17359.0,2.24,8672.0,8687.0,1.0,17359.0,1400.0,1716.0,2161.0,2325.0,2855.0,2792.0,2361.0,1027.0,617.0,100.0,5.0,8672.0,8672.0,741.0,892.0,1107.0,1216.0,1453.0,1414.0,1164.0,438.0,219.0,27.0,1.0,8687.0,8687.0,659.0,824.0,1054.0,1109.0,1402.0,1378.0,1197.0,589.0,398.0,73.0,4.0
42110-100192662,춘천만천엘에이치아파트,0.0,514.576,5420.693,5406.022,0.0,84.0,0.0,강원도 춘천시 동면 후석로326번길 96,강원도 춘천시 동면 만천리 976,강원도춘천시동면만천리,4211031000,강원도,춘천시,동면,4211031022,만천리,19950101,강원도춘천시동면,19698.0,2.49,9754.0,9944.0,0.98,19698.0,2094.0,2459.0,1964.0,2338.0,3610.0,3029.0,2555.0,994.0,536.0,116.0,3.0,9754.0,9754.0,1077.0,1265.0,1067.0,1100.0,1782.0,1546.0,1261.0,447.0,188.0,21.0,0.0,9944.0,9944.0,1017.0,1194.0,897.0,1238.0,1828.0,1483.0,1294.0,547.0,348.0,95.0,3.0
42110-21264,퇴계8단지주공아파트,0.0,14.972999999999999,9.0,9.0,0.0,0.0,0.0,강원도 춘천시 승지골길16번길 48,강원도 춘천시 퇴계동 1036,강원도춘천시퇴계동,4211066000,강원도,춘천시,퇴계동,4211012300,퇴계동,19880423,강원도춘천시퇴계동,49745.0,2.5,23975.0,25770.0,0.93,49745.0,4354.0,5850.0,6414.0,6181.0,8357.0,8369.0,5902.0,2557.0,1525.0,232.0,4.0,23975.0,23975.0,2229.0,3021.0,3356.0,2997.0,3872.0,4020.0,2791.0,1086.0,543.0,59.0,1.0,25770.0,25770.0,2125.0,2829.0,3058.0,3184.0,4485.0,4349.0,3111.0,1471.0,982.0,173.0,3.0
42110-21215,퇴계9단지 주공아파트,0.0,14.972999999999999,9.0,9.0,0.0,0.0,0.0,강원도 춘천시 안마산로 244,강원도 춘천시 퇴계동 1024,강원도춘천시퇴계동,4211066000,강원도,춘천시,퇴계동,4211012300,퇴계동,19880423,강원도춘천시퇴계동,49745.0,2.5,23975.0,25770.0,0.93,49745.0,4354.0,5850.0,6414.0,6181.0,8357.0,8369.0,5902.0,2557.0,1525.0,232.0,4.0,23975.0,23975.0,2229.0,3021.0,3356.0,2997.0,3872.0,4020.0,2791.0,1086.0,543.0,59.0,1.0,25770.0,25770.0,2125.0,2829.0,3058.0,3184.0,4485.0,4349.0,3111.0,1471.0,982.0,173.0,3.0
43130-17823,연수주공6단지아파트,0.0,14.972999999999999,9.0,9.0,0.037033379,0.0,0.0,충청북도 충주시 금곡서1길 5,충청북도 충주시 연수동 1755,충청북도충주시연수동,4313063000,충청북도,충주시,연수동,4313011800,연수동,19880423,충청북도충주시연수동,37310.0,2.17,18504.0,18806.0,0.98,37310.0,2670.0,3738.0,4944.0,4333.0,5834.0,7023.0,5134.0,2241.0,1220.0,171.0,2.0,18504.0,18504.0,1336.0,1938.0,2818.0,2297.0,2813.0,3412.0,2521.0,943.0,383.0,43.0,0.0,18806.0,18806.0,1334.0,1800.0,2126.0,2036.0,3021.0,3611.0,2613.0,1298.0,837.0,128.0,2.0
43130-100183290,충주연수휴먼시아7단지아파트,0.0,451.18,5894.23,5894.23,0.0,90.0,0.0,충청북도 충주시 갱고개로 230,충청북도 충주시 연수동 1759,충청북도충주시연수동,4313063000,충청북도,충주시,연수동,4313011800,연수동,19880423,충청북도충주시연수동,37310.0,2.17,18504.0,18806.0,0.98,37310.0,2670.0,3738.0,4944.0,4333.0,5834.0,7023.0,5134.0,2241.0,1220.0,171.0,2.0,18504.0,18504.0,1336.0,1938.0,2818.0,2297.0,2813.0,3412.0,2521.0,943.0,383.0,43.0,0.0,18806.0,18806.0,1334.0,1800.0,2126.0,2036.0,3021.0,3611.0,2613.0,1298.0,837.0,128.0,2.0
,,,,,,,,,경상남도 통영시 광도면 죽림1로 17-18,경상남도 통영시 광도면 죽림리 1578-3,경상남도통영시광도면죽림리,4822034000,경상남도,통영시,광도면,4822034024,죽림리,19950101,경상남도통영시광도면,30948.0,2.39,15648.0,15300.0,1.02,30948.0,3669.0,4035.0,2707.0,4479.0,6568.0,4519.0,3082.0,1289.0,520.0,80.0,0.0,15648.0,15648.0,1867.0,2103.0,1426.0,2172.0,3462.0,2354.0,1501.0,593.0,155.0,15.0,0.0,15300.0,15300.0,1802.0,1932.0,1281.0,2307.0,3106.0,2165.0,1581.0,696.0,365.0,65.0,0.0
41220-13074,주공아파트,0.0,14.972999999999999,9.0,9.0,0.0,0.0,0.0,경기도 평택시 안중읍 안현로서6길 61,경기도 평택시 안중읍 현화리 843-1,경기도평택시안중읍현화리,4122025300,경기도,평택시,안중읍,4122025330,현화리,20021105,경기도평택시안중읍,43728.0,2.33,22569.0,21159.0,1.07,43728.0,3821.0,5730.0,5943.0,5559.0,8445.0,7077.0,4003.0,1961.0,1040.0,145.0,4.0,22569.0,22569.0,1892.0,2889.0,3224.0,3072.0,4328.0,3879.0,2037.0,846.0,371.0,31.0,0.0,21159.0,21159.0,1929.0,2841.0,2719.0,2487.0,4117.0,3198.0,1966.0,1115.0,669.0,114.0,4.0
41220-16304,반지마을주공아파트,0.0,9.0,9.0,9.0,0.0,0.0,0.0,경기도 평택시 이충로35번길 51,경기도 평택시 이충동 680,경기도평택시이충동,4122051000,경기도,평택시,중앙동,4122010900,이충동,19950510,경기도평택시중앙동,44218.0,2.2,22783.0,21435.0,1.06,44218.0,2829.0,4819.0,7302.0,5408.0,7508.0,8186.0,4708.0,2229.0,1095.0,131.0,3.0,22783.0,22783.0,1408.0,2487.0,4103.0,3089.0,3832.0,4196.0,2322.0,951.0,364.0,31.0,0.0,21435.0,21435.0,1421.0,2332.0,3199.0,2319.0,3676.0,3990.0,2386.0,1278.0,731.0,100.0,3.0
48730-3270,함안도항2주공아파트,0.0,9.0,9.0,9.0,0.0,0.0,0.0,경상남도 함안군 가야읍 성내북길 57,경상남도 함안군 가야읍 도항리 307,경상남도함안군가야읍도항리,4873025000,경상남도,함안군,가야읍,4873025024,도항리,19880423,경상남도함안군가야읍,18317.0,2.18,9222.0,9095.0,1.01,18317.0,1199.0,1969.0,1959.0,1750.0,2780.0,3342.0,2848.0,1474.0,873.0,121.0,2.0,9222.0,9222.0,616.0,1069.0,1155.0,871.0,1450.0,1749.0,1403.0,630.0,252.0,27.0,0.0,9095.0,9095.0,583.0,900.0,804.0,879.0,1330.0,1593.0,1445.0,844.0,621.0,94.0,2.0
48870-100180394,함양교산휴먼시아,0.0,466.06,5229.85,5173.35,0.0,91.0,0.0,경상남도 함양군 함양읍 함양로 1246,경상남도 함양군 함양읍 교산리 379,경상남도함양군함양읍교산리,4887025000,경상남도,함양군,함양읍,4887025024,교산리,19880423,경상남도함양군함양읍,18359.0,2.1,8913.0,9446.0,0.94,18359.0,1273.0,1859.0,1919.0,1600.0,2640.0,3203.0,2835.0,1775.0,1097.0,155.0,3.0,8913.0,8913.0,643.0,953.0,1071.0,789.0,1341.0,1682.0,1335.0,743.0,333.0,23.0,0.0,9446.0,9446.0,630.0,906.0,848.0,811.0,1299.0,1521.0,1500.0,1032.0,764.0,132.0,3.0
43770-100185980,음성감곡휴먼시아,0.0,519.24,5997.71,5997.71,0.0,99.0,0.0,충청북도 음성군 감곡면 오향로 31,충청북도 음성군 감곡면 오향리 1181,충청북도음성군감곡면오향리,4377037000,충청북도,음성군,감곡면,4377037021,오향리,19880423,충청북도음성군감곡면,9912.0,1.9,5019.0,4893.0,1.03,9912.0,487.0,760.0,991.0,803.0,1248.0,1878.0,2007.0,1042.0,602.0,92.0,2.0,5019.0,5019.0,232.0,365.0,535.0,440.0,688.0,996.0,1030.0,511.0,202.0,19.0,1.0,4893.0,4893.0,255.0,395.0,456.0,363.0,560.0,882.0,977.0,531.0,400.0,73.0,1.0
43112-100205911,성화 휴먼시아4단지,0.0,20.25,20.25,20.25,0.0,0.0,0.0,충청북도 청주시 서원구 장전로 11,충청북도 청주시 서원구 성화동 708,충청북도청주시서원구성화동,4311259000,충청북도,청주시 서원구,성화.개신.죽림동,4311210800,성화동,20140701,충청북도청주시서원구성화.개신.죽림동,43620.0,2.24,21448.0,22172.0,0.97,43620.0,3492.0,5057.0,6639.0,5529.0,7615.0,7062.0,5164.0,2032.0,886.0,136.0,8.0,21448.0,21448.0,1814.0,2651.0,3530.0,2774.0,3683.0,3370.0,2367.0,914.0,316.0,25.0,4.0,22172.0,22172.0,1678.0,2406.0,3109.0,2755.0,3932.0,3692.0,2797.0,1118.0,570.0,111.0,4.0
29200-100215061,신완마을 휴먼시아,0.0,398.57,4598.81,4526.03,0.0,56.0,0.0,광주광역시 광산구 풍영로329번길 51,광주광역시 광산구 장덕동 1044,광주광역시광산구장덕동,2920063700,광주광역시,광산구,수완동,2920012300,장덕동,20100906,광주광역시광산구수완동,77710.0,2.76,38376.0,39334.0,0.98,77710.0,9814.0,13580.0,9651.0,10085.0,17920.0,10209.0,4041.0,1740.0,573.0,95.0,2.0,38376.0,38376.0,5036.0,6788.0,5016.0,4666.0,8604.0,5454.0,1917.0,726.0,154.0,15.0,0.0,39334.0,39334.0,4778.0,6792.0,4635.0,5419.0,9316.0,4755.0,2124.0,1014.0,419.0,80.0,2.0
29200-100215061,신완마을 휴먼시아,0.0,398.57,4598.81,4526.03,0.0,56.0,0.0,광주광역시 광산구 풍영로329번길 51,광주광역시 광산구 장덕동 1044,광주광역시광산구장덕동,2920064000,광주광역시,광산구,하남동,2920012300,장덕동,19981015,광주광역시광산구하남동,24943.0,2.53,12811.0,12132.0,1.06,24943.0,3071.0,3288.0,3319.0,3697.0,5066.0,3551.0,1995.0,641.0,271.0,42.0,2.0,12811.0,12811.0,1573.0,1716.0,1783.0,1865.0,2640.0,1820.0,1039.0,294.0,73.0,8.0,0.0,12132.0,12132.0,1498.0,1572.0,1536.0,1832.0,2426.0,1731.0,956.0,347.0,198.0,34.0,2.0
46880-100189762,영천휴먼시아,0.0,525.6,5745.76,5745.76,0.0,98.0,0.0,전라남도 장성군 장성읍 문화로 21-34,전라남도 장성군 장성읍 영천리 1660,전라남도장성군장성읍영천리,4688025000,전라남도,장성군,장성읍,4688025024,영천리,19880423,전라남도장성군장성읍,13450.0,2.04,6659.0,6791.0,0.98,13450.0,983.0,1227.0,1271.0,1122.0,1923.0,2151.0,2065.0,1617.0,957.0,130.0,4.0,6659.0,6659.0,513.0,635.0,689.0,553.0,1030.0,1197.0,1015.0,711.0,292.0,24.0,0.0,6791.0,6791.0,470.0,592.0,582.0,569.0,893.0,954.0,1050.0,906.0,665.0,106.0,4.0
,,,,,,,,,전라북도 익산시 선화로1길 57-32,전라북도 익산시 모현동2가 577,전라북도익산시모현동2가,4514061000,전라북도,익산시,모현동,4514011500,모현동2가,19950510,전라북도익산시모현동,38365.0,2.45,18547.0,19818.0,0.94,38365.0,3550.0,4326.0,4614.0,4350.0,6231.0,6203.0,5058.0,2617.0,1224.0,186.0,6.0,18547.0,18547.0,1843.0,2131.0,2387.0,2106.0,3074.0,2950.0,2430.0,1160.0,414.0,51.0,1.0,19818.0,19818.0,1707.0,2195.0,2227.0,2244.0,3157.0,3253.0,2628.0,1457.0,810.0,135.0,5.0
41210-100192806,신촌휴먼시아,0.0,236.65,217.04,217.04,0.0,0.0,0.0,경기도 광명시 소하로 189,경기도 광명시 소하동 1366,경기도광명시소하동,4121064000,경기도,광명시,소하1동,4121010400,소하동,19880423,경기도광명시소하1동,31847.0,2.7,15535.0,16312.0,0.95,31847.0,2908.0,4266.0,3715.0,3884.0,6079.0,4920.0,3741.0,1592.0,632.0,108.0,2.0,15535.0,15535.0,1480.0,2191.0,1917.0,1835.0,2927.0,2444.0,1790.0,736.0,193.0,22.0,0.0,16312.0,16312.0,1428.0,2075.0,1798.0,2049.0,3152.0,2476.0,1951.0,856.0,439.0,86.0,2.0
41210-100192806,신촌휴먼시아,0.0,236.65,217.04,217.04,0.0,0.0,0.0,경기도 광명시 소하로 189,경기도 광명시 소하동 1366,경기도광명시소하동,4121065000,경기도,광명시,소하2동,4121010400,소하동,19880423,경기도광명시소하2동,50783.0,2.46,25530.0,25253.0,1.01,50783.0,4615.0,4992.0,6945.0,8142.0,8724.0,8118.0,5711.0,2436.0,950.0,145.0,5.0,25530.0,25530.0,2376.0,2559.0,3623.0,4135.0,4450.0,4140.0,2763.0,1130.0,319.0,33.0,2.0,25253.0,25253.0,2239.0,2433.0,3322.0,4007.0,4274.0,3978.0,2948.0,1306.0,631.0,112.0,3.0
30200-100195858,도안마을1단지,0.0,503.023,6774.453,6774.453,0.0,94.0,0.0,대전광역시 유성구 도안대로 560,대전광역시 유성구 봉명동 1024,대전광역시유성구봉명동,3020053000,대전광역시,유성구,온천1동,3020011100,봉명동,19950101,대전광역시유성구온천1동,34935.0,1.63,18036.0,16899.0,1.07,34935.0,1519.0,1477.0,8299.0,6829.0,4398.0,5437.0,4223.0,1793.0,818.0,133.0,9.0,18036.0,18036.0,797.0,756.0,4205.0,3901.0,2354.0,2697.0,2186.0,811.0,290.0,38.0,1.0,16899.0,16899.0,722.0,721.0,4094.0,2928.0,2044.0,2740.0,2037.0,982.0,528.0,95.0,8.0
30200-100195858,도안마을1단지,0.0,503.023,6774.453,6774.453,0.0,94.0,0.0,대전광역시 유성구 도안대로 560,대전광역시 유성구 봉명동 1024,대전광역시유성구봉명동,3020061000,대전광역시,유성구,원신흥동,3020011100,봉명동,20130916,대전광역시유성구원신흥동,45840.0,2.42,21943.0,23897.0,0.92,45840.0,5309.0,5177.0,5062.0,7595.0,8716.0,6733.0,4833.0,1621.0,661.0,129.0,4.0,21943.0,21943.0,2725.0,2682.0,2515.0,3582.0,4132.0,3110.0,2203.0,757.0,221.0,16.0,0.0,23897.0,23897.0,2584.0,2495.0,2547.0,4013.0,4584.0,3623.0,2630.0,864.0,440.0,113.0,4.0
47130-100197688,건천 휴먼시아,0.0,551.56,5090.55,5090.55,0.0,72.0,0.0,경상북도 경주시 건천읍 대곡용명길 27,경상북도 경주시 건천읍 건천리 627,경상북도경주시건천읍건천리,4713025600,경상북도,경주시,건천읍,4713025631,건천리,19950101,경상북도경주시건천읍,9350.0,1.82,4739.0,4611.0,1.03,9350.0,321.0,502.0,697.0,651.0,1004.0,1652.0,2084.0,1471.0,859.0,104.0,5.0,4739.0,4739.0,170.0,279.0,430.0,382.0,590.0,884.0,1040.0,657.0,283.0,23.0,1.0,4611.0,4611.0,151.0,223.0,267.0,269.0,414.0,768.0,1044.0,814.0,576.0,81.0,4.0
29200-100220487,신완마을 휴먼시아,0.0,402.89,6145.42,6145.42,0.0,88.0,0.0,광주광역시 광산구 풍영로329번길 50,광주광역시 광산구 장덕동 1037,광주광역시광산구장덕동,2920063700,광주광역시,광산구,수완동,2920012300,장덕동,20100906,광주광역시광산구수완동,77710.0,2.76,38376.0,39334.0,0.98,77710.0,9814.0,13580.0,9651.0,10085.0,17920.0,10209.0,4041.0,1740.0,573.0,95.0,2.0,38376.0,38376.0,5036.0,6788.0,5016.0,4666.0,8604.0,5454.0,1917.0,726.0,154.0,15.0,0.0,39334.0,39334.0,4778.0,6792.0,4635.0,5419.0,9316.0,4755.0,2124.0,1014.0,419.0,80.0,2.0
29200-100220487,신완마을 휴먼시아,0.0,402.89,6145.42,6145.42,0.0,88.0,0.0,광주광역시 광산구 풍영로329번길 50,광주광역시 광산구 장덕동 1037,광주광역시광산구장덕동,2920064000,광주광역시,광산구,하남동,2920012300,장덕동,19981015,광주광역시광산구하남동,24943.0,2.53,12811.0,12132.0,1.06,24943.0,3071.0,3288.0,3319.0,3697.0,5066.0,3551.0,1995.0,641.0,271.0,42.0,2.0,12811.0,12811.0,1573.0,1716.0,1783.0,1865.0,2640.0,1820.0,1039.0,294.0,73.0,8.0,0.0,12132.0,12132.0,1498.0,1572.0,1536.0,1832.0,2426.0,1731.0,956.0,347.0,198.0,34.0,2.0
30200-100198328,도안휴먼시아10단지,0.0,9.99,9.99,9.99,0.0,0.0,0.0,대전광역시 유성구 원신흥로 37,대전광역시 유성구 원신흥동 495,대전광역시유성구원신흥동,3020061000,대전광역시,유성구,원신흥동,3020011400,원신흥동,20130916,대전광역시유성구원신흥동,45840.0,2.42,21943.0,23897.0,0.92,45840.0,5309.0,5177.0,5062.0,7595.0,8716.0,6733.0,4833.0,1621.0,661.0,129.0,4.0,21943.0,21943.0,2725.0,2682.0,2515.0,3582.0,4132.0,3110.0,2203.0,757.0,221.0,16.0,0.0,23897.0,23897.0,2584.0,2495.0,2547.0,4013.0,4584.0,3623.0,2630.0,864.0,440.0,113.0,4.0
46830-100195035,영암용앙2휴먼시아,0.0,574.99,6787.17,6787.17,0.0,84.0,0.0,전라남도 영암군 삼호읍 삼호중앙로 222,전라남도 영암군 삼호읍 용앙리 1739,전라남도영암군삼호읍용앙리,4683025300,전라남도,영암군,삼호읍,4683025326,용앙리,20030501,전라남도영암군삼호읍,15083.0,2.12,8037.0,7046.0,1.14,15083.0,1504.0,1827.0,1627.0,1808.0,2902.0,2572.0,1574.0,839.0,394.0,35.0,1.0,8037.0,8037.0,715.0,971.0,891.0,906.0,1725.0,1491.0,834.0,382.0,117.0,5.0,0.0,7046.0,7046.0,789.0,856.0,736.0,902.0,1177.0,1081.0,740.0,457.0,277.0,30.0,1.0
48121-3000031191,봉림휴먼시아1단지,0.0,259.91,536.95,536.95,0.0,0.0,0.0,경상남도 창원시 의창구 소봉로 50,경상남도 창원시 의창구 봉림동 529,경상남도창원시의창구봉림동,4812154000,경상남도,창원시 의창구,봉림동,4812111600,봉림동,20100701,경상남도창원시의창구봉림동,30155.0,1.93,15721.0,14434.0,1.09,30155.0,1431.0,2168.0,4863.0,3735.0,4163.0,6012.0,5091.0,1842.0,731.0,116.0,3.0,15721.0,15721.0,727.0,1142.0,2779.0,2190.0,2163.0,3011.0,2567.0,885.0,234.0,22.0,1.0,14434.0,14434.0,704.0,1026.0,2084.0,1545.0,2000.0,3001.0,2524.0,957.0,497.0,94.0,2.0
41173-100201718,동편마을,0.0,200.02,200.02,200.02,0.0,0.0,0.0,경기도 안양시 동안구 동편로 120,경기도 안양시 동안구 관양동 1672,경기도안양시동안구관양동,4117355000,경기도,안양시 동안구,관양1동,4117310200,관양동,19921001,경기도안양시동안구관양1동,36169.0,2.31,17674.0,18495.0,0.96,36169.0,1929.0,2838.0,5749.0,4712.0,4807.0,6936.0,5527.0,2418.0,1070.0,171.0,12.0,17674.0,17674.0,997.0,1500.0,3040.0,2496.0,2302.0,3238.0,2636.0,1065.0,354.0,43.0,3.0,18495.0,18495.0,932.0,1338.0,2709.0,2216.0,2505.0,3698.0,2891.0,1353.0,716.0,128.0,9.0
41173-100201718,동편마을,0.0,200.02,200.02,200.02,0.0,0.0,0.0,경기도 안양시 동안구 동편로 120,경기도 안양시 동안구 관양동 1672,경기도안양시동안구관양동,4117356000,경기도,안양시 동안구,관양2동,4117310200,관양동,19921001,경기도안양시동안구관양2동,19040.0,2.17,9678.0,9362.0,1.03,19040.0,1201.0,1412.0,2935.0,2957.0,2912.0,3439.0,2478.0,1122.0,503.0,78.0,3.0,9678.0,9678.0,609.0,696.0,1583.0,1628.0,1473.0,1716.0,1250.0,523.0,181.0,19.0,0.0,9362.0,9362.0,592.0,716.0,1352.0,1329.0,1439.0,1723.0,1228.0,599.0,322.0,59.0,3.0
41173-100201718,동편마을,0.0,200.02,200.02,200.02,0.0,0.0,0.0,경기도 안양시 동안구 동편로 120,경기도 안양시 동안구 관양동 1672,경기도안양시동안구관양동,4117356600,경기도,안양시 동안구,부림동,4117310200,관양동,19930115,경기도안양시동안구부림동,26904.0,2.2,13025.0,13879.0,0.94,26904.0,2145.0,2355.0,3621.0,5653.0,4951.0,3998.0,2523.0,1034.0,556.0,66.0,2.0,13025.0,13025.0,1054.0,1207.0,1759.0,2945.0,2378.0,1863.0,1213.0,407.0,183.0,15.0,1.0,13879.0,13879.0,1091.0,1148.0,1862.0,2708.0,2573.0,2135.0,1310.0,627.0,373.0,51.0,1.0
48121-3000026348,봉림휴먼시아2단지,0.0,228.48,219.93,219.93,0.0,0.0,0.0,경상남도 창원시 의창구 대봉로 25,경상남도 창원시 의창구 봉림동 714,경상남도창원시의창구봉림동,4812154000,경상남도,창원시 의창구,봉림동,4812111600,봉림동,20100701,경상남도창원시의창구봉림동,30155.0,1.93,15721.0,14434.0,1.09,30155.0,1431.0,2168.0,4863.0,3735.0,4163.0,6012.0,5091.0,1842.0,731.0,116.0,3.0,15721.0,15721.0,727.0,1142.0,2779.0,2190.0,2163.0,3011.0,2567.0,885.0,234.0,22.0,1.0,14434.0,14434.0,704.0,1026.0,2084.0,1545.0,2000.0,3001.0,2524.0,957.0,497.0,94.0,2.0
