col_comb,cb1,svr,cb2,rf,gb,cb3
"['0~19 인구수', '공가비율*전용면적', '세대당_인구', '공가수']",132.85178257692374,134.93466836235567,133.88434851693182,137.6189502289746,133.72032454411791,134.6308639193138
"['0~19 인구수', '공가비율*전용면적', '임대보증금', '공가수']",122.50347596339186,137.51298041216972,121.9895390254701,122.52622825219471,123.93765580205081,123.89006410028173
"['0~19 인구수', '공가비율*전용면적', '상가비율', '공가수']",128.19718491704216,134.85502806882275,127.44357914316325,132.3954669399133,129.52469725502132,131.1432429196736
"['0~19 인구수', '공가비율*전용면적', '임대료', '공가수']",119.3356890552058,130.15944504553713,117.87582544479991,120.18987132014615,122.7547340675103,120.75760096798065
"['0~19 인구수', '공공임대(10년)', '영구임대', '공가수']",132.6004915844688,134.8651745497426,129.85097215693082,136.44677304592545,126.8472518409989,135.89805637750243
"['0~19 인구수', '공공임대(10년)', '전용면적별세대수', '공가수']",131.66539600910752,138.0814970045871,129.54510492519898,133.74564793711914,128.9751104744853,132.4511926691439
"['0~19 인구수', '공공임대(10년)', '버스정류장', '공가수']",133.220909218238,133.45956592123557,130.1393684380742,136.5232977221955,127.54569340379949,135.0348760468161
"['0~19 인구수', '공공임대(10년)', '20~39 인구수', '공가수']",131.25860454348646,127.83268766640904,128.2169260282881,132.71885190373186,126.80559505599452,132.52132041162872
"['0~19 인구수', '공공임대(10년)', '총세대수', '공가수']",130.19086661832574,135.93867494452908,127.31288353160178,133.69957415036885,129.6656662853878,133.0779444122681
"['0~19 인구수', '공공임대(10년)', '지하철역', '공가수']",134.02443903818624,134.84404540748307,134.95268193767006,141.72562234089008,130.71671622169214,140.2268368816605
"['0~19 인구수', '공공임대(10년)', '공가비율', '공가수']",128.8870711450541,134.98708161242934,127.68115758563299,134.14109254019803,130.76485944545038,132.20530397977674
"['0~19 인구수', '공공임대(10년)', '공공분양', '공가수']",134.004917550763,134.9944184617969,129.93532627784418,139.17205653712577,129.74243278343448,135.0643988136174
"['0~19 인구수', '공공임대(10년)', '행복주택', '공가수']",135.47551823277223,134.98831930807603,131.87212400527946,140.22472787599673,129.67078449049274,134.19158060723916
"['0~19 인구수', '공공임대(10년)', '국민임대', '공가수']",134.9204986358838,134.91927526927466,129.76618402444262,137.66147443246592,128.639022308993,135.11610090711517
"['0~19 인구수', '공공임대(10년)', '전용면적/임대료', '공가수']",126.61953124259301,140.11193116407898,125.20129005932472,125.95147401934119,124.49112987203416,127.49976504107936
"['0~19 인구수', '공공임대(10년)', '총세대수/전용면적', '공가수']",122.86783398167188,124.57679609286761,118.80095022297562,128.37598089333818,124.80351397177317,124.14984383120755
"['0~19 인구수', '공공임대(10년)', '전용면적/연면적', '공가수']",129.1938033957137,133.69214850204594,126.61753499696174,131.1679054073371,124.93943406427475,132.0208341614037
"['0~19 인구수', '공공임대(10년)', '공가비율*전용면적별세대수', '공가수']",131.70580700064212,135.69069631044061,128.75595874190373,132.9425983534667,127.9255459404955,131.3985124113921
"['0~19 인구수', '공공임대(10년)', '남/여_70세이상', '공가수']",122.70461556210437,135.00912179299416,124.3374701419153,128.77165398098407,125.63873349787295,125.02867452141557
"['0~19 인구수', '공공임대(10년)', '공가비율*임대료', '공가수']",128.7431869223267,144.82456115512932,127.37132803034947,132.0373254382784,127.15942980289803,133.25031129574242
"['0~19 인구수', '공공임대(10년)', '전용면적/전용면적별세대수', '공가수']",128.67064454122425,134.97404560645288,126.74627727748376,127.99034464017441,127.33945804721127,129.51908298023426
"['0~19 인구수', '공공임대(10년)', '70세이상 인구수', '공가수']",133.39969501235606,138.55194341466623,133.208055352032,135.9164386554923,130.63656751779237,137.31855506318647
"['0~19 인구수', '공공임대(10년)', '공가비율*연면적', '공가수']",132.7921833867798,139.7988609128281,130.79489215749797,134.0652953626919,128.22127081399813,138.2759178295144
"['0~19 인구수', '공공임대(10년)', '남/여_0~19세', '공가수']",126.21735845338739,135.02375096988507,123.77973152742251,135.33564117158568,128.44532169812197,131.11016611590313
"['0~19 인구수', '공공임대(10년)', '총세대수*전용면적', '공가수']",129.7481334443458,143.30545164666023,128.12123097773687,130.3785687137431,129.49490286055135,129.28870767612074
"['0~19 인구수', '공공임대(10년)', '장기전세', '공가수']",134.35175270225199,134.98293480616024,130.50640993495514,139.59887538490236,129.38589782067447,134.92980173018728
"['0~19 인구수', '공공임대(10년)', '전용면적별세대수*전용면적', '공가수']",125.87410127261288,144.92502190208108,126.91643180883452,132.88456344094243,126.5154310211168,130.74008188427453
"['0~19 인구수', '공공임대(10년)', '공공임대(분납)', '공가수']",133.3353769928277,134.99397255886,132.0779275086705,139.50047170568865,128.97849809715152,135.49742336057838
"['0~19 인구수', '공공임대(10년)', '공가비율*전용면적', '공가수']",122.97443277151785,134.53558302744824,121.35661966102627,128.8646705662858,126.98266881856719,126.04566090180401
"['0~19 인구수', '공공임대(10년)', '공공임대(5년)', '공가수']",134.05424428066152,134.99306290921723,131.40993384289123,139.36821850018856,129.60713886643543,137.3383564151239
"['0~19 인구수', '공공임대(10년)', '남/여_40~69세', '공가수']",123.8402856952534,135.00014323314647,124.01184044065135,125.88890385110759,123.42423940679392,126.29729424071984
"['0~19 인구수', '공공임대(10년)', '공공임대(50년)', '공가수']",135.01655378900273,134.984838078859,131.37311162332412,139.23949331248429,129.24878056566038,136.09392965299864
"['0~19 인구수', '공공임대(10년)', '전용면적*연면적', '공가수']",127.86227947439991,142.03422729927163,126.16869674039583,130.8270342841691,123.12220656018503,132.25909988761796
"['0~19 인구수', '공공임대(10년)', 'subway_dist', '공가수']",125.85280953053784,135.00603381468022,124.4156401259825,135.97173867454816,130.2968446143621,126.9797249849345
"['0~19 인구수', '공공임대(10년)', '환승역 수', '공가수']",134.42442962497043,135.0942670374549,133.06035467156124,139.61066277137132,128.65265520315924,136.61889009880844
"['0~19 인구수', '공공임대(10년)', '남/여_20~39세', '공가수']",133.07254514817373,134.99292630984945,130.11456997939143,134.2083230062451,127.57717204661512,138.65901918740215
"['0~19 인구수', '공공임대(10년)', '총인구수', '공가수']",127.31377182567812,144.04469528256521,127.09480704292984,129.75333179732306,123.84625463501138,132.12857722535972
"['0~19 인구수', '공공임대(10년)', '남/여비율', '공가수']",130.52607390769123,135.00201094778336,129.10951703411246,135.58329045480218,128.50081672712935,132.1430649084566
"['0~19 인구수', '공공임대(10년)', '40~69 인구수', '공가수']",132.23516771687702,138.39289694969577,130.63904045959114,133.881553375585,128.40623905376813,133.56209281280442
"['0~19 인구수', '공공임대(10년)', '세대당_인구', '공가수']",130.04682554160576,135.0190998015427,127.10520559620186,131.6540246254079,127.09082778999391,131.3478287198549
"['0~19 인구수', '공공임대(10년)', '임대보증금', '공가수']",124.92067485963757,137.50693302723786,124.69670376834651,123.25749740422063,121.77006391127838,124.04250711847627
"['0~19 인구수', '공공임대(10년)', '상가비율', '공가수']",132.07523626349698,134.93820408810438,129.88133064303992,137.99396394054483,126.08695803016307,131.99709753860154
"['0~19 인구수', '공공임대(10년)', '임대료', '공가수']",126.64636568444023,130.1541504873493,125.45293389036524,124.70222521380666,123.2621799954588,127.59609355351279
"['0~19 인구수', '공공임대(5년)', '영구임대', '공가수']",140.30096581465256,135.25490178928825,136.21054937601994,143.9908107888449,134.54645244111967,142.70543538543978
"['0~19 인구수', '공공임대(5년)', '전용면적별세대수', '공가수']",137.09390511153467,138.1075994388898,137.01684600165032,137.03717358308998,134.20495063491043,141.68514811560144
"['0~19 인구수', '공공임대(5년)', '버스정류장', '공가수']",139.84237132403666,133.8321206297955,137.64845098231686,144.1907517101305,135.4627182268906,144.65394368176868
"['0~19 인구수', '공공임대(5년)', '20~39 인구수', '공가수']",138.39183140630834,128.00935572702923,135.29612643676836,139.57512998687866,131.38508526801016,136.72257675044943
"['0~19 인구수', '공공임대(5년)', '총세대수', '공가수']",141.99325662701239,135.9531574672996,138.51019533791631,141.92173454785572,139.47915537185338,143.77743731908018
"['0~19 인구수', '공공임대(5년)', '지하철역', '공가수']",142.44571452161543,135.3572484282467,139.98394858465875,150.59560267977272,138.40964831343192,145.82599355027915
"['0~19 인구수', '공공임대(5년)', '공가비율', '공가수']",143.2608615863257,135.4630779568265,141.358530898141,146.73355392004072,140.7894284032728,143.79803305261834
"['0~19 인구수', '공공임대(5년)', '공공분양', '공가수']",141.28493404925058,135.45258922926124,136.39420988080704,147.64989978993748,136.90630212651473,141.66616163303448
"['0~19 인구수', '공공임대(5년)', '행복주택', '공가수']",143.30992924658833,135.46069869346937,140.62046082580304,148.32004848750518,139.4438828796787,146.33580061789766
"['0~19 인구수', '공공임대(5년)', '국민임대', '공가수']",142.00057504188274,135.40873400381952,138.2342331990228,144.5909013880422,137.07984333292936,142.36595784733134
"['0~19 인구수', '공공임대(5년)', '전용면적/임대료', '공가수']",130.4571893285803,140.1220080633534,129.87866352824238,132.05904374958126,129.87492081024544,133.84910763760843
"['0~19 인구수', '공공임대(5년)', '총세대수/전용면적', '공가수']",126.01130594130855,124.79589122916755,123.46167259413275,131.01688294940496,128.43036212509216,126.46409060257375
"['0~19 인구수', '공공임대(5년)', '전용면적/연면적', '공가수']",136.1822175764048,134.10225354721177,133.90841675514145,139.31108757293677,136.44677450390623,138.577313109657
"['0~19 인구수', '공공임대(5년)', '공가비율*전용면적별세대수', '공가수']",141.44124286860384,136.12621433564036,137.55957138667102,141.207052469431,137.2885138566922,142.25673010945408
"['0~19 인구수', '공공임대(5년)', '남/여_70세이상', '공가수']",135.5456110474923,135.47658559945305,136.81396051679374,140.21501314757802,137.1264390325723,136.52321282730313
"['0~19 인구수', '공공임대(5년)', '공가비율*임대료', '공가수']",134.99208255639098,144.81347128505143,132.9413923788191,134.42996600594222,127.03816867185871,134.894575584943
"['0~19 인구수', '공공임대(5년)', '전용면적/전용면적별세대수', '공가수']",132.47177307448396,135.38852285385855,129.81245401826635,131.8445868477765,130.03746925865954,134.47918762441344
"['0~19 인구수', '공공임대(5년)', '70세이상 인구수', '공가수']",140.9798007596874,138.6961156509159,140.05727192660342,141.74641136449048,138.0968329287031,143.08738951390993
"['0~19 인구수', '공공임대(5년)', '공가비율*연면적', '공가수']",137.4897716660864,139.88883138246155,136.2254661606068,142.3065015726826,138.75634889855388,139.60378878395412
"['0~19 인구수', '공공임대(5년)', '남/여_0~19세', '공가수']",134.67303225058208,135.46850702217986,134.56748694824526,140.35458650192027,134.81842362571734,137.93473661288368
"['0~19 인구수', '공공임대(5년)', '총세대수*전용면적', '공가수']",136.61746654975047,143.3049459628078,135.9110535098192,135.96962845956872,136.68655724989173,136.55300132397937
"['0~19 인구수', '공공임대(5년)', '장기전세', '공가수']",142.07470000924155,135.47182843630648,138.30133442171197,147.7609803090425,139.133399650869,143.74849350375752
