old;new
대전광역시 유성구 온천북로33번길 22-24;대전광역시 유성구 봉명동 652-9
대전광역시 유성구 진잠로146번길 15;대전광역시 유성구 원내동 79-6
대전광역시 유성구 진잠로146번길 14;대전광역시 유성구 원내동 76-4
대전광역시 유성구 궁동로 49;대전광역시 유성구 궁동 393-3 자연아파트
대전광역시 유성구 지족로 317;대전광역시 유성구 지족동 977 반석마을아파트1단지
대전광역시 유성구 진잠로141번길 2;대전광역시 유성구 교촌동 625-4 더존 House
대전광역시 유성구 문화원로 131;대전광역시 유성구 봉명동 662-1 투유2
대전광역시 유성구 대학로76번길 77;대전광역시 유성구 궁동 497-8 풍천
대전광역시 유성구 대덕대로 596;대전광역시 유성구 도룡동 385-15 로얄밸리
대전광역시 유성구 교촌로10번길 7;대전광역시 유성구 교촌동 642-10
대전광역시 유성구 교촌로 48;대전광역시 유성구 교촌동 637-2 도담빌
대전광역시 유성구 진잠로92번길 48;대전광역시 유성구 원내동 227-3 채움빌
대전광역시 유성구 봉명로 16;대전광역시 유성구 원신흥동 511 LH도안천년나무11단지
대전광역시 유성구 온천북로 41;대전광역시 유성구 봉명동 656-4 모나빌
대전광역시 유성구 진잠로 162;대전광역시 유성구 원내동 80-12
대전광역시 유성구 온천북로33번길 36-8;대전광역시 유성구 봉명동 644-2
대전광역시 유성구 진잠로78번길 29;대전광역시 유성구 원내동 225-11
대전광역시 유성구 죽동로 72;대전광역시 유성구 죽동 712 천년나무아파트
대전광역시 유성구 배울2로 24;대전광역시 유성구 관평동 668 대덕테크노밸리3단지아파트
대전광역시 유성구 온천북로33번길 22-23;대전광역시 유성구 봉명동 649-8
대전광역시 유성구 덕명로97번길 6-37;대전광역시 유성구 덕명동 542-4
대전광역시 유성구 진잠로106번길 15-7;대전광역시 유성구 원내동 67-13
대전광역시 유성구 덕명로97번길 13-5;대전광역시 유성구 덕명동 535-5
대전광역시 유성구 유성대로668번길 81;대전광역시 유성구 구암동 596-6 유성타워
대전광역시 유성구 지족로190번길 15;대전광역시 유성구 지족동 1040 노은3지구 1단지
대전광역시 유성구 지족로148번길 22;대전광역시 유성구 지족동 1050 엘에이치 네이처뷰
대전광역시 유성구 진잠로160번길 49;대전광역시 유성구 원내동 89-8
대전광역시 유성구 진잠로146번길 29;대전광역시 유성구 원내동 78-3
대전광역시 유성구 진잠로106번길 5-12;대전광역시 유성구 원내동 67-7
대전광역시 유성구 진잠로78번길 22;대전광역시 유성구 원내동 306-5
대전광역시 유성구 진잠로78번길 15;대전광역시 유성구 원내동 225-19
대전광역시 유성구 진잠로74번길 18;대전광역시 유성구 원내동 337-7
대전광역시 유성구 진잠로74번길 16;대전광역시 유성구 원내동 337-6
대전광역시 유성구 진잠로66번길 30;대전광역시 유성구 원내동 343-1 미래주택
대전광역시 유성구 진잠로62번길 17;대전광역시 유성구 원내동 347-17
대전광역시 유성구 진잠로160번길 53;대전광역시 유성구 원내동 89-10
대전광역시 유성구 진잠로160번길 31-9;대전광역시 유성구 원내동 87-9
대전광역시 유성구 진잠로141번길 25-9;대전광역시 유성구 교촌동 621-6 햇살빌
대전광역시 유성구 진잠로141번길 25-17;대전광역시 유성구 교촌동 621-2
대전광역시 유성구 진잠로141번길 25-15;대전광역시 유성구 교촌동 621-4
대전광역시 유성구 진잠로124번길 5-10;대전광역시 유성구 원내동 72-3
대전광역시 유성구 진잠로106번길 15-18;대전광역시 유성구 원내동 68-4
대전광역시 유성구 장대로80번길 10;대전광역시 유성구 장대동 330-3
대전광역시 유성구 유성대로821번길 24-10;대전광역시 유성구 장대동 304-4 마당빌라
대전광역시 유성구 유성대로642번길 50;대전광역시 유성구 구암동 622-28
대전광역시 유성구 유성대로642번길 48;대전광역시 유성구 구암동 622-5
대전광역시 유성구 월드컵대로289번길 45;대전광역시 유성구 구암동 617-13
대전광역시 유성구 원내로57번길 35;대전광역시 유성구 원내동 98-7
대전광역시 유성구 원내로51번길 27;대전광역시 유성구 원내동 99-6
대전광역시 유성구 원내로39번길 50-10;대전광역시 유성구 원내동 97-3
대전광역시 유성구 원내로39번길 42-7;대전광역시 유성구 원내동 97-9
대전광역시 유성구 와룡로136번길 15;대전광역시 유성구 봉산동 295 하늘바람휴먼시아
대전광역시 유성구 온천북로33번길 22-4;대전광역시 유성구 봉명동 651-1 신영 미소랑 도시형생활주택
대전광역시 유성구 온천로107번길 15;대전광역시 유성구 봉명동 540-18 좋은하루3차
대전광역시 유성구 문화원로46번길 22;대전광역시 유성구 궁동 468-14
대전광역시 유성구 문화원로10번길 52;대전광역시 유성구 장대동 359-7
대전광역시 유성구 대학로 53;대전광역시 유성구 봉명동 606-1
대전광역시 유성구 원내로 28-8;대전광역시 유성구 원내동 226-6
대전광역시 유성구 원내로 28-10;대전광역시 유성구 원내동 226-7
대전광역시 유성구 교촌로10번길 10;대전광역시 유성구 교촌동 643-4
대전광역시 유성구 교촌로6번길 51-12;대전광역시 유성구 교촌동 637-4 은하수빌
대전광역시 유성구 지족로148번길 40;대전광역시 유성구 지족동 1051 노은4단지
대전광역시 유성구 도안대로 560;대전광역시 유성구 봉명동 1024 도안마을1단지
대전광역시 유성구 상대로 40;대전광역시 유성구 상대동 465 도안휴먼시아4단지
대전광역시 유성구 와룡로136번길 75;대전광역시 유성구 봉산동 298 봉산휴먼시아2단지아파트
대전광역시 유성구 반석동로 82;대전광역시 유성구 반석동 623 반석마을8단지
대전광역시 유성구 노은로 358;대전광역시 유성구 하기동 542 송림마을아파트4단지
대전광역시 유성구 반석로 46;대전광역시 유성구 반석동 616 반석마을4단지
대전광역시 유성구 원신흥로 37;대전광역시 유성구 원신흥동 495 도안휴먼시아10단지
대전광역시 유성구 장대로80번길 66;대전광역시 유성구 장대동 324-6 온누리주택
대전광역시 유성구 교촌로10번길 27-4;대전광역시 유성구 교촌동 640-8
대전광역시 유성구 진잠로106번길 23-8;대전광역시 유성구 원내동 69-3
대전광역시 유성구 진잠로102번길 20;대전광역시 유성구 원내동 208-2
대전광역시 유성구 진잠로106번길 15-15;대전광역시 유성구 원내동 67-18
대전광역시 유성구 봉산로20번길 12;대전광역시 유성구 봉산동 226-11 다솜빌라
대전광역시 유성구 봉산로12번길 6;대전광역시 유성구 봉산동 274-9 동아빌라
대전광역시 유성구 진잠로141번길 37;대전광역시 유성구 교촌동 619-9
대전광역시 유성구 월드컵대로253번안길 53;대전광역시 유성구 구암동 619-9
대전광역시 유성구 진잠로106번길 100;대전광역시 유성구 원내동 99-4
대전광역시 유성구 봉산로 45;대전광역시 유성구 송강동 10 송강마을1단지
대전광역시 대덕구 덕암북로70번길 32;대전광역시 대덕구 덕암동 9-25
대전광역시 대덕구 덕암북로70번길 34;대전광역시 대덕구 덕암동 9-13
대전광역시 대덕구 대덕대로1520번길 77;대전광역시 대덕구 목상동 207-25 평화로운 아파트
대전광역시 대덕구 대덕대로1486번길 65;대전광역시 대덕구 목상동 204 두레마을아파트
대전광역시 대덕구 동산초교로59번길 40-4;대전광역시 대덕구 오정동 227-38
대전광역시 대덕구 계족로564번길 61-16;대전광역시 대덕구 중리동 117-11
대전광역시 대덕구 동산초교로59번길 40-8;대전광역시 대덕구 오정동 227-19
대전광역시 대덕구 중리로54번길 33;대전광역시 대덕구 중리동 373-10
대전광역시 대덕구 계족산로9번길 37;대전광역시 대덕구 중리동 106-5
대전광역시 대덕구 새말3길 41;대전광역시 대덕구 상서동 146-11
대전광역시 대덕구 동산초교로59번길 32-3;대전광역시 대덕구 오정동 227-37
대전광역시 대덕구 계족산로9번길 41;대전광역시 대덕구 중리동 106-4
대전광역시 대덕구 대전로1066번길 41;대전광역시 대덕구 오정동 442-8 세종빌2
대전광역시 대덕구 한남로88번길 42-10;대전광역시 대덕구 오정동 436-2 세종빌1
대전광역시 대덕구 대덕대로 1587;대전광역시 대덕구 석봉동 771 금강로하스 엘크루아파트
대전광역시 대덕구 덕암로234번길 23;대전광역시 대덕구 덕암동 46-2 리치빌아파트
대전광역시 대덕구 덕암로246번길 15-11;대전광역시 대덕구 덕암동 17-14
대전광역시 대덕구 우암동로15번길 25;대전광역시 대덕구 비래동 132-22
대전광역시 대덕구 덕암북로10번길 163;대전광역시 대덕구 덕암동 41-5
대전광역시 대덕구 대전로1032번길 13-13;대전광역시 대덕구 오정동 472-6 나이스팰리스
대전광역시 대덕구 계족로663번길 29;대전광역시 대덕구 법동 284-1 주공아파트
대전광역시 대덕구 덕암로154번길 16;대전광역시 대덕구 상서동 828-3 반석아파트
대전광역시 대덕구 동춘당로 151;대전광역시 대덕구 법동 195-1 그린타운아파트
대전광역시 대덕구 대전로1185번길 30;대전광역시 대덕구 오정동 55-5 삼익양지마을아파트
대전광역시 대덕구 석봉로44번안길 19;대전광역시 대덕구 석봉동 320-8
대전광역시 대덕구 대덕대로1520번길 56;대전광역시 대덕구 목상동 207-6 두레타운
대전광역시 대덕구 덕암로222번길 28;대전광역시 대덕구 덕암동 49-5 덕암마을
대전광역시 대덕구 비래서로9번길 47;대전광역시 대덕구 비래동 106-9 모아빌
대전광역시 대덕구 동춘당로15번길 27;대전광역시 대덕구 송촌동 556-22 나노빌II
대전광역시 대덕구 덕암로153번길 34;대전광역시 대덕구 덕암동 72-28 덕성빌라
대전광역시 대덕구 덕암북로72번길 22;대전광역시 대덕구 덕암동 11-12
대전광역시 대덕구 우암로492번길 64;대전광역시 대덕구 비래동 115-6 세종빌라
대전광역시 대덕구 덕암로 143;대전광역시 대덕구 덕암동 79-21 모아빌 B동
대전광역시 대덕구 송촌로 34;대전광역시 대덕구 송촌동 223-4 시그마빌
대전광역시 대덕구 덕암로153번길 36;대전광역시 대덕구 덕암동 72-12 덕성빌라
대전광역시 대덕구 비래서로9번길 51;대전광역시 대덕구 비래동 106-6 모아빌
대전광역시 대덕구 동춘당로15번길 25;대전광역시 대덕구 송촌동 556-21 나노빌
대전광역시 대덕구 덕암로 145;대전광역시 대덕구 덕암동 79-5 모아빌 A동
대전광역시 대덕구 덕암북로60번길 39;대전광역시 대덕구 덕암동 11-8
대전광역시 대덕구 홍도로99번길 21;대전광역시 대덕구 오정동 200-52 클릭
대전광역시 대덕구 홍도로99번길 17;대전광역시 대덕구 오정동 200-53 소망빌라
대전광역시 대덕구 한밭대로1129번길 98;대전광역시 대덕구 중리동 383-24
대전광역시 대덕구 한밭대로1129번길 73;대전광역시 대덕구 중리동 396-6
대전광역시 대덕구 한밭대로1129번길 48;대전광역시 대덕구 중리동 399-19
대전광역시 대덕구 한남로88번길 42-15;대전광역시 대덕구 오정동 435-19
대전광역시 대덕구 중리북로31번길 68;대전광역시 대덕구 중리동 386-6
대전광역시 대덕구 중리북로31번길 48;대전광역시 대덕구 중리동 374-7
대전광역시 대덕구 중리북로31번길 46;대전광역시 대덕구 중리동 374-6
